"x","y"
11.6473913180395,117.83407768958
8.09075084819463,71.8110608977653
14.2036568036806,66.6749825436894
7.37686259542183,63.300091061961
7.9926382829818,104.413203896495
5.55980420709815,58.7903547203676
9.19181341254608,93.7484932350343
9.06224288192953,95.0292317338188
10.5500613777239,130.54602490537
6.10432306893394,64.6002067394965
15.7196895905036,139.497941238474
7.10767122418864,118.281422075707
6.13050998400803,54.444850181736
5.57711786679068,43.6132139820551
10.0663360235032,53.6369404975053
13.6399111701129,86.868922889209
8.76208893383166,97.5642463048737
6.11249741166795,28.8061363275384
7.96287018198474,62.3176116362819
7.93084291250823,97.1976262231547
7.58323096932708,85.4298745047768
3.62299258358974,35.8711742934155
10.7941750615131,77.7044766333658
9.93881864261074,62.126438789759
9.65933059834402,53.8635962630981
10.196478666082,94.2888840446402
