"x","y"
1.91052990337055,47.7057943878394
1.37853245980398,46.9113978719892
3.25098845749912,54.9828671943215
2.65619706111321,54.7646470320324
2.30196253406262,50.290730937066
4.11373203993294,60.3183789415923
4.63483807980569,59.9394073545584
4.02558388617597,59.7972859874853
3.07192033156392,51.0731603819037
3.01122758552684,56.9314733130208
1.6596826455654,47.6999543373148
0.685286680489994,43.0597466093679
4.16341160170751,67.2137728818882
2.01168260843256,49.0283570015735
2.26822489563172,52.2946546406443
2.42875681111269,51.1890144350529
0.832667720747668,44.0592235873985
5.14184006320142,63.3856540362574
2.00778457694142,48.8656014699816
2.89002632129412,53.4688608783983
3.71531779434183,57.1760322092269
3.43765902552893,58.5815704032883
4.44805874371023,62.5607486090241
4.30652937769207,59.0768355982976
3.49640720845018,58.8238503242234
0.911153976442291,49.1481104109688
