"x","y"
18.1507149164099,60.4379940340725
7.22670135134831,85.7935413971153
9.05833921767771,86.3048365739456
12.885977602331,75.8959934008287
20.3236146601848,58.2730843716821
11.6720081593376,81.3603900276139
15.3537666078191,67.2208170294362
22.6320517584682,39.7745300849891
3.13969191419892,95.764215429927
9.14366421243176,79.8517583730775
17.4350904608145,59.2189457963648
12.7143340373877,77.0088645716412
9.16545986384153,82.1935972444376
8.52647295035422,83.2798122868413
16.9351160810329,57.5469023473873
14.0635977827478,73.9299043750725
1.2791569812689,89.633248535748
20.8614848514553,46.5217866459789
11.0135983235668,82.264613426922
1.69227777305059,93.6699829821765
20.4423722168431,55.7341369523939
9.22469468088821,85.7098392360579
17.7457097698934,61.2742608177354
11.7452776725404,70.6429591468381
1.59167410735972,90.9422013626205
8.05408752965741,82.5333249077678
2.57015949976631,89.2912988002441
9.11607788270339,78.6047523581867
6.23938594805077,91.6197875062846
8.53008141811006,74.2932155969633
19.8919550632127,58.8711493515221
11.3445890832227,72.657593108213
5.98512649838813,81.3887026440867
12.2421862334013,77.2773306883116
10.3670508482028,82.9919062795317
23.43285391666,48.9841375384389
16.7805979966652,69.818744590928
8.06459608743899,76.2736371189099
2.49650453147478,86.6230379320885
10.5484064365737,77.6414816728092
20.6897260821424,58.7636570976648
2.0948080685921,88.5805199746887
6.6181215797551,85.4220323220513
14.9619596311823,69.8469664137491
6.66247431957163,81.2455778864601
19.1526759583503,57.0180874576381
9.37736001145095,85.0624214548215
20.1194432461634,51.2612976881179
22.9059269195423,48.1337247631517
20.808138496941,49.8146898694977
21.7530258279294,47.5554587644788
15.6762343808077,69.3545691631287
8.33641965966672,83.0111262171586
13.6448711280245,67.7689501783416
1.25583313824609,91.7613007163681
16.2577083148062,65.7802787555949
22.2309162910096,44.4555642969861
12.2326384081971,76.866275257455
17.6691807061434,59.611845750634
23.931881090859,40.3954359034458
