"x","y"
9.95179272288016,33553.5357472663
8.56111850928807,38752.0542191404
9.3917446838201,34227.398133381
12.8667002556585,43402.1316503492
5.01540788285298,29004.2376712242
8.6639210249208,25385.0780360634
7.79350466363539,32665.2737519326
5.399503567253,29141.6639984914
7.38196972227316,33237.1724502735
6.77753251664376,32233.0591652197
7.76166909870262,37658.8585187582
4.7306374225074,28484.0054150408
1.77675054099848,27127.5944487266
10.3027554053273,33661.1021543806
2.42264273816547,21931.0158124104
6.5291582173838,31541.0662036503
11.1410496113187,36980.2288956802
4.5298659138287,27884.1554368208
3.05437047553609,23233.8999813229
11.0392236411028,38648.1878431532
7.90051349955543,30509.5945711851
11.0188251835164,32723.1313711248
7.34297618901213,29195.3683001977
5.19461109925112,23459.9321843605
11.1093452980547,31559.2085794488
8.49824969340854,33895.1350205236
9.5147943979773,35826.4001307527
7.65556374545075,33050.6324364673
6.47236891237094,28628.9541964084
11.3236544084912,35737.4344701448
5.73849866358425,34230.1267606195
17.1934252926368,45675.4138754546
10.7673518347157,36122.3719346505
1.68214830820372,23181.3701674105
11.9540759123248,41363.9648502182
7.21258301073089,28784.3095423685
11.2412847887884,33427.8946678618
8.27024099254067,33481.722902309
5.69733066133164,32680.4097000942
7.68063764095024,32364.8483565151
10.9423715567869,34466.1479062326
5.86805031568237,32889.4782039153
4.00136116920301,26490.2655794619
11.7656109466919,41300.1639957466
7.71856092673076,28183.4890162553
8.26051806396541,36221.1928812739
8.51946935413337,35752.4049516403
7.56035947504138,29246.268947385
7.76919414340286,32122.2496936253
6.65623035388646,31423.329611631
7.26781355563607,26982.5882721158
7.57423594702483,30426.5799062366
6.91249246278873,28563.6972720415
7.84360166603251,33286.1107738738
5.49365124158731,29462.3191497063
2.59297374171255,19276.3373231866
4.22254585799274,26294.8900796734
7.70322804605941,35987.7970966882
7.42124699878044,31409.4295669502
10.0449197565083,37283.5991468263
3.49306154469978,26365.8168380153
12.6630879761238,43880.4416269637
10.615240429107,36191.0218356577
10.5333858429223,33659.5213484823
1.42126021452291,22547.3970236254
11.8568442346219,37834.3001398282
3.5879086972405,27090.8129908941
13.5923770870691,44289.488519833
6.56343755969718,25687.9190394825
10.8349631873191,33815.9094020488
